"Product Code","Product Name",Variant,Expected,Counted
8850477517400,"Me-O កំប៉ុង Tuna in Jelly",,48.0000,
8850477540033,"Me-O Dried Food Seafood 3KG",,7.0000,
8850477552036,"Me-O Dried Food Gourmet 2.8kg",,8.0000,
8850477552074,"Me-O Dried Food Gourmet 6.8kg",,2.0000,
8850477552159,"Me-O Dried Food Gourmet 1.1KG",,12.0000,
8850477552203,"Me-O Gourmet 19kg",,4.0000,
8850477552500,"Me-O Dried Food Gourmet 400g",,17.0000,
8850477554030,"Me-O Dried Food Mackerel 3kg",,8.0000,
8850477582804,"Me-O Wet Food Sardine",,52.0000,
8850477585805,"Me-O Wet Food Kitten Tuna with Sardine",,28.0000,
8850477590038,"Me-O Dried Food Tuna 3KG",,7.0000,
8850477592803,"Me-O Wet Food Tuna",,42.0000,
8850477592810,"Me-O Wet Food Kitten Tuna in Jelly",,24.0000,
8850477802032,"SM Gold Holistic Large Breed 3kg",,4.0000,
8850477810037,"SmartHeart Roast Beef Dog Food 3kg",,4.0000,
8850477810051,"SmartHeart Roast Beef Dog Food 1.5KG",,9.0000,
8850477810501,"SmartHeart Roast Beef Dog Food 500G",,17.0000,
8850477811027,"SmartHeart Puppy Dried Food Beef&Milk 1.5KG",,9.0000,
8850477811201,"SmartHeart Puppy Dried Food Beef&Milk 15KG",,4.0000,
8850477811355,"SmartHeart Puppy Dried Food Beef&Milk 3KG",,8.0000,
8850477811508,"SmartHeart Puppy Dried Food Beef&Milk 500G",,17.0000,
8850477814400,"SmartHeart​ចំណីកំប៉ុង Beef&Liver",,22.0000,
8850477816459,"SM Pouch Beef",,120.0000,
8850477822030,"SM Gold Holistic Small Breed 3kg",,4.0000,
8850477833159,"SM Pouch Puppy",,144.0000,
8850477833456,"SM Pouch Chicken",,24.0000,
8850477834408,"SmartHeart​ចំណីកំប៉ុង Chicken & Liver",,23.0000,
8850477837157,"SmartHeart Cat dried food tuna&chicken 1.2kg",,5.0000,
8850477837454,"SM Pouch Chicken Liver",,108.0000,
8850477857100,"SM Dog Treat Charming",,0.0000,
8850477858107,"SM Dog Treat Dental Care",,0.0000,
8850477859104,"SM Dog Treat Happy Joint",,24.0000,
8850477898158,"SmartHeart Cat dried food tuna&shrimp 1.2kg",,6.0000,
8850781903081,"Daisuki Katkun Tuna",,12.0000,
8850781904521,"Katkun Cube Salmon",,12.0000,
8850781906075,"Ag-Science ម្ស៉ៅទឹកដោះពពែ",,22.0000,
8850781907324,"Daisuki Katkun Chicken",,12.0000,
8850781907331,"Daisuki Katkun Shrimp",,0.0000,
8850781907348,"Daisuki Katkun Salmon",,12.0000,
8850781907461,"Gold Goat Milk Powder",,23.0000,
8850781908659,"Kanulac ទឹកដោះពពែ Goat Milk",,0.0000,
8850781909106,"Daisuki Katkun Stick Chicken",,12.0000,
8851393000205,"Temptations Blue",,10.0000,
8851393000212,"Temptations Light Blue",,11.0000,
