"Product Code","Product Name",Variant,Expected,Counted
8850292591111,"សាប៊ូបៃតង Dejavu 500ml Bearing Fragrance Collection Shampoo",,0.0000,
8850292591128,"សាប៊ូទឹកក្រូច Happy 500ml Bearing Fragrance Collection Shampoo",,5.0000,
8850292591517,"Bearing Cat Bye Bye Bad Smell",,0.0000,
8850292591531,"Bearing សាប៊ូឆ្មារ Cat Shampoo Green",,0.0000,
8850292591548,"Bearing សាប៊ូឆ្មារ Cat Shampoo Pink",,6.0000,
8850292591555,"Bearing សាប៊ូឆ្មារ Cat Shampoo Orange",,6.0000,
8850292591685,"សាប៊ូស C&K1 250ml Bearing Fragrance Collection Shampoo",,0.0000,
8850292591692,"សាប៊ូក្រហម​Apple 250ml Bearing Fragrance Collection Shampoo",,0.0000,
8850292591708,"សាប៊ូបៃតង​ Dejavu 250ml Bearing Fragrance Collection Shampoo",,0.0000,
8850292591715,"សាប៊ូលឿង Happy 250ml Bearing Fragrance Collection Shampoo",,0.0000,
8850477012196,"SmartHeat Blue សាប៊ូចៃ Tick Dog Shampoo",,0.0000,
8850477018006,"SmartHeat Blue Big សាប៊ូចៃ Tick Dog Shampoo",,10.0000,
8850477025332,"Me-O ខ្សាច់ឆ្មារ​ ក្លិនធ្យូង​10L​ Cat Litter",,0.0000,
8850477026551,"SmartHeatសាប៊ូចៃ  Green Tick Dog Shampoo",,0.0000,
8850477026568,"SmartHeat Red សាប៊ូចៃ Tick Dog Shampoo",,0.0000,
8850477026575,"SmartHeat Red Big សាប៊ូចៃ Tick Dog Shampoo",,0.0000,
8850477026582,"SmartHeatសាប៊ូចៃ Yellow Tick Dog Shampoo",,10.0000,
8850477026599,"SmartHeat Green Big សាប៊ូចៃ Tick Dog Shampoo",,0.0000,
8850477026605,"SmartHeat Yellow Big សាប៊ូចៃ Tick Dog Shampoo",,5.0000,
8851495000080,"Chaingard Tick Flee Big Dog",,10.0000,
8851495000141,"Chaingard Tick Flee Small Dog",,12.0000,
8851495001636,"Chaingard Fresh 1L",,23.0000,
8851495001643,"Chaingard Medicated Shampoo 1L",,12.0000,
8851495001896,"Chaingard ត្នោត Fresh&Clean សាប៊ូ",,12.0000,
8851495001902,"Chaingard បៃតង Medicated សាប៊ូ",,0.0000,
8851495001919,"Chaingard Tick Flee Big Dog 1L",,11.0000,
8851495001926,"Chaingard Tick Flee Small Dog 1L",,12.0000,
8851495004293,"Chaingard ផ្កាឈូក Puppy សាប៊ូកូនឆ្កែ",,0.0000,
8851495004743,"Chaingard Puppy 1L",,12.0000,
8851495005719,"Chaingard ស្វាយ conditioner សាប៊ូ",,12.0000,
8851495011604,"Chaingard Complete Red",,5.0000,
8851495011611,"Chaingard Complete Purple",,4.0000,
8851495011628,"Chaingard Complete Green",,5.0000,
8851495011871,"Cat Dried Shampoo Chaingard",,18.0000,
8852706493615,"Soji Dry Bath Foam Pink",,12.0000,
8852706493622,"Soji Dry Bath Foam Blue",,12.0000,
8852706493639,"Soji Dry Bath Foam Brown",,11.0000,
