Name,Code,Barcode Symbology,Brand,Category Code,Unit Code,Sale Unit Code, Purchase Unit Code,Cost,Price,Alert Quantity, Tax Rate Name,Tax Method,Image,Subcategory Code,Product Variants Separated by |,Custom Field 1,Custom Field 2,Custom Field 3,Custom Field 4,Custom Field 5,Custom Field 6,HSN Code,Secondary Name,Details,Invoice Details,Supplier Name,Supplier Part No,Supplier Price,Supplier 2 Name,Supplier 2 Part No,Supplier 2 Price,Supplier 3 Name,Supplier 3 Part No,Supplier 3 Price,Supplier 4 Name,Supplier 4 Part No,Supplier 4 Price,Supplier 5 Name,Supplier 5 Part No,Supplier 5 Price
លេខ4 កោនពាក់ក E-Collar,70420,code128,,Daily Used,pcs,pcs,pcs,0.65,3.5,,,,70420.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
លេខ5 កោនពាក់ក E-Collar,70421,code128,,Daily Used,pcs,pcs,pcs,0.42,3.5,,,,70421.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
លេខ6 កោនពាក់ក E-Collar,70422,code128,,Daily Used,pcs,pcs,pcs,0.35,3.5,,,,70422.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
លេខ7 កោនពាក់ក E-Collar,70423,code128,,Daily Used,pcs,pcs,pcs,0.25,3.5,,,,70423.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Small-ចានជ័រស្វិត Plastic Bowl,70424,code128,,Daily Used,pcs,pcs,pcs,0.65,2.5,,,,70424.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Big-ចានជ័រស្វិត Plastic Bowl,70425,code128,,Daily Used,pcs,pcs,pcs,0.8,3,,,,70425.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
រ៉ូបរំភើយ ផ្កាឈូក-XS​ Multi-layer Pink Dress,70426,code128,,Cloth,pcs,pcs,pcs,1.4,4,,,,70426.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
តុក្កតាមានសំលេង រូបសត្វ Animal Soft Toy,70427,code128,,Toy,pcs,pcs,pcs,1,2.5,,,,70427.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
ខ្នើយឆ្អឹងមានសំលេង Bone Pillow,70428,code128,,Toy,pcs,pcs,pcs,1,2.5,,,,70428.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
តុក្កតារូប Flamingo ,70429,code128,,Toy,pcs,pcs,pcs,1.3,3,,,,70429.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ខ្សែបណ្តើរពាក់ចង្កេះ Waist Walking Rope,70430,code128,,Daily Used,pcs,pcs,pcs,0.9,3.5,,,,70430.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
S-ស្បែកជើងជ័ររូបតុក្កតា Shoes,70431,code128,,Cloth,pcs,pcs,pcs,1.5,5.5,,,,70431.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
M-ស្បែកជើងជ័ររូបតុក្កតា Shoes,70432,code128,,Cloth,pcs,pcs,pcs,1.5,5.5,,,,70432.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
L-ស្បែកជើងជ័ររូបតុក្កតា Shoes,70433,code128,,Cloth,pcs,pcs,pcs,1.5,5.5,,,,70433.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
XL-ស្បែកជើងជ័ររូបតុក្កតា Shoes,70434,code128,,Cloth,pcs,pcs,pcs,2.3,6,,,,70434.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
