"Product Code","Product Name",Variant,Expected,Counted
6928949674233,"M-Brown ប្រឡៅពាក់ទ្រូងរូបតុក្កតា",,1.0000,
6928949674288,"L-Brown ប្រឡៅពាក់ទ្រូងរូបតុក្កតា",,3.0000,
6928949675841,"L- កម្រាលពូក Kitty",,0.0000,
6928949675858,"XL- កម្រាលពូក Kitty",,0.0000,
6928949683181,"តូច ពូកមូលទឹកក្រូច Small Orange Round Mattress",,0.0000,
6928949683204,"ធំ ពូកមូលទឹកក្រូច Big Orange Round Mattress",,0.0000,
6928949683211,"S ពូក HIPI Grey ",,9.0000,
6928949683228,"M ពូក HIPI Grey",,10.0000,
6928949683235,"L ពូក HIPI Grey ",,4.0000,
6928949683259,"2XL ពូក HIPI Grey",,4.0000,
6928949683266,"S ពូក HIPI Brown",,10.0000,
6928949683273,"M ពូក HIPI Brown",,8.0000,
6928949683280,"L ពូក HIPI Brown",,2.0000,
6928949683303,"2XL ពូក HIPI Brown",,4.0000,
6928949687639,"ថាសគប់ Frisbee",,0.0000,
6928949697072,"M Yellow ចានអុីណុក",,5.0000,
6928949697089,"L Yellow ចានអុីណុក",,3.0000,
6928949697096,"XL Yellow ចានអុីណុក",,2.0000,
6928949697126,"M Pink ចានអុីណុក",,4.0000,
6928949697133,"L Pink ចានអុីណុក",,4.0000,
6928949697140,"XL Pink ចានអុីណុក",,4.0000,
6928949698376,ដបទឹកចំណីក្បាល2,,10.0000,
6928949698406,"ដបទឹកចំណីក្បាល2 ស្វាយ",,10.0000,
6931931103093,XS-អាវមួកតុក្កតាលឿង,,0.0000,
6931931103109,S-អាវមួកតុក្កតាលឿង,,0.0000,
6931931103123,M-អាវមួកតុក្កតាលឿង,,0.0000,
6931931103130,L-អាវមួកតុក្កតាលឿង,,0.0000,
6931931103161,XL-អាវមួកតុក្កតាលឿង,,0.0000,
6931931103178,2XL-អាវមួកតុក្កតាលឿង,,0.0000,
6931931103451,"XS- ​អាវដៃរំភើយរូបការ៉ុត",,0.0000,
6931931103468,"S- ​អាវដៃរំភើយរូបការ៉ុត",,0.0000,
6931931103475,"M- ​អាវដៃរំភើយរូបការ៉ុត",,0.0000,
6931931103482,"L- ​អាវដៃរំភើយរូបការ៉ុត",,0.0000,
6931931103499,"XL- ​អាវដៃរំភើយរូបការ៉ុត",,0.0000,
6931931103505,"2XL- ​អាវដៃរំភើយរូបការ៉ុត",,0.0000,
6931931104069,XS-ឈុតជាប់ខោរូបក្រពើ,,0.0000,
6931931104076,S-ឈុតជាប់ខោរូបក្រពើ,,0.0000,
6931931104083,M-ឈុតជាប់ខោរូបក្រពើ,,0.0000,
6931931104090,L-ឈុតជាប់ខោរូបក្រពើ,,0.0000,
6931931104106,XL-ឈុតជាប់ខោរូបក្រពើ,,0.0000,
6931931104113,2XL-ឈុតជាប់ខោរូបក្រពើ,,0.0000,
6931931104960,XS-អាវការ៉ូលឿងកាបូបខៀវ,,0.0000,
6931931104977,S-អាវការ៉ូលឿងកាបូបខៀវ,,0.0000,
6931931104984,M-អាវការ៉ូលឿងកាបូបខៀវ,,0.0000,
6931931104991,L-អាវការ៉ូលឿងកាបូបខៀវ,,0.0000,
6931931105004,XL-អាវការ៉ូលឿងកាបូបខៀវ,,0.0000,
6931931105011,2XL-អាវការ៉ូលឿងកាបូបខៀវ,,0.0000,
6931931106483,XS-អាវគីគីដៃវែង,,0.0000,
