Name,Code,Barcode Symbology,Brand,Category Code,Unit Code,Sale Unit Code, Purchase Unit Code,Cost,Price,Alert Quantity, Tax Rate Name,Tax Method,Image,Subcategory Code,Product Variants Separated by |,Custom Field 1,Custom Field 2,Custom Field 3,Custom Field 4,Custom Field 5,Custom Field 6,HSN Code,Secondary Name,Details,Invoice Details,Supplier Name,Supplier Part No,Supplier Price,Supplier 2 Name,Supplier 2 Part No,Supplier 2 Price,Supplier 3 Name,Supplier 3 Part No,Supplier 3 Price,Supplier 4 Name,Supplier 4 Part No,Supplier 4 Price,Supplier 5 Name,Supplier 5 Part No,Supplier 5 Price
L-ប្រឡៅរ៉ូបតុក្កតា,71014,code128,,Collar,pcs,pcs,pcs,2.5,4.5,,,,71014.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
XL-ប្រឡៅរ៉ូបតុក្កតា,71015,code128,,Collar,pcs,pcs,pcs,2.5,4.5,,,,71015.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2XL-ប្រឡៅរ៉ូបតុក្កតា,71016,code128,,Collar,pcs,pcs,pcs,2.5,4.5,,,,71016.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
3XL-អាវកមូលពណ៌ស ឆ្កែធំ,71029,code128,,Cloth,pcs,pcs,pcs,3.1,5.5,,,,71029.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
4XL-អាវកមូលពណ៌ស ឆ្កែធំ,71030,code128,,Cloth,pcs,pcs,pcs,3.32,5.5,,,,71030.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
5XL-អាវកមូលពណ៌ស ឆ្កែធំ,71031,code128,,Cloth,pcs,pcs,pcs,3.6,5.5,,,,71031.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
6XL-អាវកមូលពណ៌ស ឆ្កែធំ,71032,code128,,Cloth,pcs,pcs,pcs,3.95,6.5,,,,71032.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
7XL-អាវកមូលពណ៌ស ឆ្កែធំ,71033,code128,,Cloth,pcs,pcs,pcs,4.15,6.5,,,,71033.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
8XL-អាវកមូលពណ៌ស ឆ្កែធំ,71034,code128,,Cloth,pcs,pcs,pcs,4.35,6.5,,,,71034.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
3XL-អាវកមូលដៃវែង ឆ្កែធំត្រួយចេក,71035,code128,,Cloth,pcs,pcs,pcs,2.03,5,,,,71035.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
