Name,Code,Barcode Symbology,Brand,Category Code,Unit Code,Sale Unit Code, Purchase Unit Code,Cost,Price,Alert Quantity, Tax Rate Name,Tax Method,Image,Subcategory Code,Product Variants Separated by |,Custom Field 1,Custom Field 2,Custom Field 3,Custom Field 4,Custom Field 5,Custom Field 6,HSN Code,Secondary Name,Details,Invoice Details,Supplier Name,Supplier Part No,Supplier Price,Supplier 2 Name,Supplier 2 Part No,Supplier 2 Price,Supplier 3 Name,Supplier 3 Part No,Supplier 3 Price,Supplier 4 Name,Supplier 4 Part No,Supplier 4 Price,Supplier 5 Name,Supplier 5 Part No,Supplier 5 Price
SmartHeart Goat Milk 400ml,8850477020313,code128,,Food,pcs,pcs,pcs,2.11,2.5,,,,8850477020313.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zoi Cat Tuna 20kg,8850477020368,code128,,Food,pcs,pcs,pcs,27.6,29.5,,,,8850477020368.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Me-O កំប៉ុង Creamy Treat Tuna Maguro,8850477020375,code128,,Food,pcs,pcs,pcs,7.48,8,,,,8850477020375.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Me-O កំប៉ុង Creamy Treat Tuna Scallops ,8850477020399,code128,,Food,pcs,pcs,pcs,7.38,8,,,,8850477020399.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Me-O Creamy Treat Chicken Liver Goat Milk,8850477020528,code128,,Food,pcs,pcs,pcs,1.05,1.5,,,,8850477020528.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Me-O Creamy Treat Tuna Goat Milk,8850477020535,code128,,Food,pcs,pcs,pcs,1.05,1.5,,,,8850477020535.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zoi Dog 1kg,8850477020658,code128,,Food,pcs,pcs,pcs,1.2,2,,,,8850477020658.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Smartheart Life Adult,8850477021679,code128,,Food,pcs,pcs,pcs,7.63,9,,,,8850477021679.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Smartheart Life Puppy 1.5kg,8850477021730,code128,,Food,pcs,pcs,pcs,4.73,6,,,,8850477021730.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
SM Pouch Chicken Teriyaki,8850477022829,code128,,Food,pcs,pcs,pcs,0.59,1,,,,8850477022829.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
SmartHeart​ចំណីកំប៉ុង Puppy Chicken Egg & Carrot,8850477023475,code128,,Food,pcs,pcs,pcs,1.15,1.5,,,,8850477023475.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
SM Pouch Roasted Duck,8850477023482,code128,,Food,pcs,pcs,pcs,0.56,1,,,,8850477023482.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zoi Dog New 20kg,8850477024038,code128,,Food,pcs,pcs,pcs,23.35,24.5,,,,8850477024038.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Me-O delite Chicken,8850477024113,code128,,Food,pcs,pcs,pcs,0.73,1,,,,8850477024113.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Me-O delite Tuna Chicken,8850477024120,code128,,Food,pcs,pcs,pcs,0.69,1,,,,8850477024120.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Me-O delite Tuna ,8850477024137,code128,,Food,pcs,pcs,pcs,0.73,1,,,,8850477024137.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Me-O delite Tuna goat milk,8850477024144,code128,,Food,pcs,pcs,pcs,0.69,1,,,,8850477024144.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Me-O delite chicken goat milk,8850477024151,code128,,Food,pcs,pcs,pcs,0.73,1,,,,8850477024151.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
SM Gold Indoor Puppy Small Breed 1kg,8850477025028,code128,,Food,pcs,pcs,pcs,4.38,5.5,,,,8850477025028.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
SM Gold Indoor Adult Small Breed 1kg,8850477025059,code128,,Food,pcs,pcs,pcs,4.38,5.5,,,,8850477025059.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Me-O ខ្សាច់ឆ្មារ​ ក្លិនធ្យូង​5L​ Cat Litter,8850477025325,code128,,Daily Used,pcs,pcs,pcs,4,5.35,,,,8850477025325.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Me-O ខ្សាច់ឆ្មារ​ ក្លិនធ្យូង​10L​ Cat Litter,8850477025332,code128,,Shampoo,pcs,pcs,pcs,7.6,9,,,,8850477025332.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
នំឈីស Cheddar Cube,8850477025493,code128,,Food,pcs,pcs,pcs,0,1.25,,,,8850477025493.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
SmartHeatសាប៊ូចៃ  Green Tick Dog Shampoo,8850477026551,code128,,Shampoo,pcs,pcs,pcs,1.77,3,,,,8850477026551.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
SmartHeat Red សាប៊ូចៃ Tick Dog Shampoo,8850477026568,code128,,Shampoo,pcs,pcs,pcs,1.69,3,,,,8850477026568.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
SmartHeat Red Big សាប៊ូចៃ Tick Dog Shampoo,8850477026575,code128,,Shampoo,pcs,pcs,pcs,2.52,4,,,,8850477026575.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
SmartHeatសាប៊ូចៃ Yellow Tick Dog Shampoo,8850477026582,code128,,Shampoo,pcs,pcs,pcs,1.69,3,,,,8850477026582.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
SmartHeat Green Big សាប៊ូចៃ Tick Dog Shampoo,8850477026599,code128,,Shampoo,pcs,pcs,pcs,2.52,4,,,,8850477026599.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
SmartHeat Yellow Big សាប៊ូចៃ Tick Dog Shampoo,8850477026605,code128,,Shampoo,pcs,pcs,pcs,2.52,4,,,,8850477026605.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
SmartHeart Goat Milk 160ml,8850477027718,code128,,Food,pcs,pcs,pcs,1.19,1.5,,,,8850477027718.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Me-O Dried Food Mackerel 7kg,8850477054073,code128,,Food,pcs,pcs,pcs,18.62,21,,,,8850477054073.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Me-O Dried Food Mackerel 1.2KG,8850477054158,code128,,Food,pcs,pcs,pcs,4.43,6,,,,8850477054158.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Me-O Mackerel 20kg,8850477054202,code128,,Food,pcs,pcs,pcs,40.9,43,,,,8850477054202.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Me-O Dried Food Mackerel 450G,8850477054509,code128,,Food,pcs,pcs,pcs,1.71,2,,,,8850477054509.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Me-O Dried Food Kitten 1.1kg,8850477055155,code128,,Food,pcs,pcs,pcs,5.12,6,,,,8850477055155.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Me-O Dried Food Kitten 400g,8850477055506,code128,,Food,pcs,pcs,pcs,1.71,2,,,,8850477055506.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Me-O Dried Food Seafood 7kg,8850477056077,code128,,Food,pcs,pcs,pcs,18.62,21,,,,8850477056077.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Me-O Dried Food Seafood 1.2KG,8850477056152,code128,,Food,pcs,pcs,pcs,4.43,6,,,,8850477056152.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Me-O Seafood 20kg,8850477056206,code128,,Food,pcs,pcs,pcs,40.9,43,,,,8850477056206.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Me-O Dried Food Seafood 450G ,8850477056503,code128,,Food,pcs,pcs,pcs,1.71,2,,,,8850477056503.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Me-O Dried Food Tuna 7KG,8850477059078,code128,,Food,pcs,pcs,pcs,18.62,21,,,,8850477059078.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Me-O Dried Food Tuna 1.2KG,8850477059153,code128,,Food,pcs,pcs,pcs,4.43,6,,,,8850477059153.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Me-O Tuna 20kg,8850477059207,code128,,Food,pcs,pcs,pcs,40.9,43,,,,8850477059207.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Me-O Dried Food Tuna 450G,8850477059504,code128,,Food,pcs,pcs,pcs,1.71,2,,,,8850477059504.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Optimum Pink 200g,8850477111028,code128,,Food,pcs,pcs,pcs,1.38,2,,,,8850477111028.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Optimum Pink 20g,8850477111202,code128,,Food,pcs,pcs,pcs,0.31,0.5,,,,8850477111202.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Optimum Hi Pro Blue 1.5kg,8850477163157,code128,,Food,pcs,pcs,pcs,6.08,7,,,,8850477163157.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
